tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,screen_name
1697028958829609456,"Thanks to the Inflation Reduction Act, we’re taking on Big Pharma and special interests, overcoming opposition from every Republican in Congress.

Prices on negotiated drugs will decrease for up to 9 million seniors. https://t.co/4wFK6t2CLo",en,Tweet,34,13315,2316,2786,2080330.0,2023-08-30 19:30:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F40O090XkAABGz5.jpg,JoeBiden
1696975580200095904,"Trickle-down economics promised prosperity but failed America, especially Black Americans. It has exacerbated inequality and systemic barriers, making it harder to start a business, own a home, send children to school, and retire with dignity.

We're turning things around.",en,Tweet,94,20609,3814,6415,2960141.0,2023-08-30 15:58:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1758597101963915748,AFT’s new approach to a Soil Health Management Planning Cohort Course helps teach #farmers how to create their own #SoilHealth Management Plans. Learn about our pilot program in #Connecticut and meet the farmers of the 2023-2024 Cohort!,en,Tweet,0,7,3,0,5960.0,2024-02-16 15:59:56,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","#farmers,#SoilHealth,#Connecticut",,,,JoeBiden
1696956259549815183,"I spoke with Govs. DeSantis, Kemp, McMaster, and Cooper to reiterate my Administration's support for response and recovery in Florida, Georgia, South Carolina, and North Carolina as Idalia makes landfall.
 
We'll keep working with personnel on the ground as the storm progresses. https://t.co/pTbmU406q3",en,Retweet,68,19062,3556,2892,2491183.0,2023-08-30 14:41:14,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4zMuPgWgAAQmxg.jpg,JoeBiden
1696900678587752880,"While the pharmaceutical industry makes record profits, millions of Americans are forced to choose between paying for medications they need or paying for food, rent, and other necessities. 

Those days are ending.",en,Tweet,34,20572,3650,4814,2403616.0,2023-08-30 11:00:23,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1696682261339320469,"We will keep standing up to Big Pharma, and we won’t back down. https://t.co/5ECSxN1USA",en,Tweet,97,25640,4141,7106,3633576.0,2023-08-29 20:32:28,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1696682144297373696/vid/1080x1920/j-T7aHjOjeWI4nvt.mp4?tag=16,JoeBiden
1696645238683582564,"My Inflation Reduction Act is lowering your costs.

2024 Republicans want to raise your costs. https://t.co/xZDTYjbczm",en,Tweet,187,27295,7004,13440,5011235.0,2023-08-29 18:05:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1696645153082036224/vid/1080x1350/V3Qs_AEngyz_0JVa.mp4?tag=16,JoeBiden
1696611428914872548,"Medicare can now negotiate lower costs for these prescription drugs thanks to my Inflation Reduction Act:

—Eliquis
—Jardiance
—Xarelto
—Januvia
—Farxiga
—Entresto
—Enbrel
—Imbruvica
—Stelara
—Fiasp

Every single Republican in Congress voted against this.",en,Tweet,160,22653,5817,3803,3618892.0,2023-08-29 15:51:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1696582243395731899,"For many Americans, the cost of one prescription drug is the difference between life and death, dignity and dependence, hope and fear.

That is why we will continue the fight to lower health care costs, and we will not stop until we finish the job.",en,Tweet,22,12376,2336,2095,1262219.0,2023-08-29 13:55:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1696564653176901839,"Today, we're announcing the first 10 Medicare Part D drugs selected for price negotiation for the first time ever. They are among the most common and costly prescriptions that treat everything from heart failure, blood clots, diabetes, arthritis, to Crohn’s disease, and more. https://t.co/YskHsxal2A",en,Tweet,37,13713,2598,2042,1684708.0,2023-08-29 12:45:08,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4toi0cX0Agf8Tb.jpg,JoeBiden
1696492901633585429,"No senior should have to overpay for life-saving drugs to pad Big Pharma’s pockets.

My Administration is announcing the first 10 Medicare Part D drugs selected for price negotiation.

We're ending the days of deciding between buying your medicine or putting food on the table. https://t.co/oEMkaXAjWb",en,Retweet,150,16138,4627,3682,4152371.0,2023-08-29 08:00:01,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4snTXSWwAAUoAp.jpg,JoeBiden
1696338514294497766,"We know tragedies like the recent shooting in Jacksonville cannot be forever overcome or be fully understood, but there are certain things we can do.
 
We must continue to act. https://t.co/5P4LNpJW0i",en,Retweet,61,11136,2591,4069,1571916.0,2023-08-28 21:46:32,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,video,https://video.twimg.com/amplify_video/1696338419717181440/vid/1080x1920/U_vDdWMJuwxiilZK.mp4?tag=16,JoeBiden
1696250822567305613,"60 years ago, Dr. King told us his dream of redeeming the “promissory note to which every American was to fall heir” derived from the very idea of America—we are all created equal and deserve to be treated equally throughout our lives. 

Each day, we continue the march forward. https://t.co/MT9h91VwNn",en,Tweet,81,21219,3851,7320,2179197.0,2023-08-28 15:58:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4pLHeyWAAET_Tk.jpg,JoeBiden
1696194874712682883,"This morning, I spoke with Governor DeSantis to inform him that we've approved the Emergency Declaration for Florida as they prepare for Hurricane Idalia, and FEMA has pre-deployed personnel and assets.

Florida has my full support as they prepare for Idalia and its aftermath.",en,Retweet,98,19057,3329,1902,2087949.0,2023-08-28 12:15:46,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,,,JoeBiden
1696189163668750544,"Through the Bipartisan Infrastructure Law, we’ve already announced 37,000 infrastructure projects in 4,500 communities across America.",en,Tweet,31,11551,2423,2798,1548557.0,2023-08-28 11:53:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1696153019404910986,"Today, on the 60th Anniversary of the March on Washington, we commit to continue walking towards our nation’s founding promise.  

Reminded of how far we've come. And where we need to go. https://t.co/tNd0QiEdDs",en,Retweet,133,24008,5418,5866,2991661.0,2023-08-28 09:29:27,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,video,https://video.twimg.com/amplify_video/1696152850575822848/vid/1080x1920/1eRc8k2jo-PCkb_F.mp4?tag=16,JoeBiden
1695885177577214186,"Jill and I are praying for the victims, their families, and the people of Jacksonville following yesterday’s shooting.

As we continue searching for answers, we must say clearly and forcefully that white supremacy has no place in America. 

Here’s my full statement. https://t.co/tdxxnZnPGk",en,Retweet,216,27438,6933,9294,4051985.0,2023-08-27 15:45:09,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4j-lFlXwAAec3f.jpg,JoeBiden
1695583467080192164,"We have many obligations as a nation, but we only have one truly sacred obligation: to equip those we send into harm’s way and care for them and their families when they come home and when they don’t.

We met that obligation when I signed the PACT Act into law. https://t.co/tTFRCaxjUI",en,Tweet,44,17485,3383,4432,1675353.0,2023-08-26 19:46:15,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4fsLDoX0AE73Ah.jpg,JoeBiden
1695531815665057904,"After Vietnam, we learned how the harmful effects of exposure to Agent Orange took years to manifest in veterans, leaving too many unable to access care when they needed and deserved it.

The PACT Act means today's veterans and their families won't suffer those painful denials.",en,Tweet,43,14377,2928,2855,1822137.0,2023-08-26 16:21:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1695111316069916825,"Republicans, including the Speaker of the House, have repeatedly tried to repeal key parts of the Inflation Reduction Act. Now, they're taking credit for the billions of dollars in private investments and thousands of jobs coming into their states.

See you at the groundbreaking.",en,Tweet,106,33399,8241,5990,2289672.0,2023-08-25 12:30:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1695083763582079467,"These guys showed us this week they don’t have a clue about the power of women. 

They are about to find out. https://t.co/RKHQHRwv6h",en,Tweet,455,42813,12980,8711,3621215.0,2023-08-25 10:40:37,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1695083614843592704/vid/1920x1080/VJjUrk9ayoj0v1m-.mp4?tag=16,JoeBiden
1694854654834643104,"Apropos of nothing, I think today's a great day to give to my campaign. https://t.co/Tj5cURqgQT",en,Tweet,177,29390,6112,17840,6087971.0,2023-08-24 19:30:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://secure.actblue.com/donate/social-bfp-august-2023?refcode=social_20230824_jb_tw_1,,,JoeBiden
1694730057560752277,"I signed the most significant piece of clean energy legislation—the single largest investment combating the existential threat of climate change anywhere in the world.

Not a single Republican voted for it.",en,Tweet,128,36338,8050,14270,3062889.0,2023-08-24 11:15:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1694558222294691847,"A bunch of Republicans on stage. One united, MAGA ideology. https://t.co/oqVlZewCQk",en,Tweet,620,50967,14412,8594,3672154.0,2023-08-23 23:52:18,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1694558147958956032/vid/1080x1350/NHrGlBHcKsylC6pb.mp4?tag=16,JoeBiden
1694546006606565399,"You know, my Dad used to say: “Don’t compare me to the Almighty. Compare me to the alternative.” 

So, tonight, compare me to the alternative. And then donate: https://t.co/BUtSll0SI5",en,Tweet,105,29331,6156,10979,2148275.0,2023-08-23 23:03:45,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://secure.actblue.com/donate/social-bfp-august-2023?refcode=social_20230823_jb_tw_1,,,JoeBiden
1694538518343663709,What she said. https://t.co/GvDRWUI1hK,en,Tweet,1444,126968,29038,6066,11483194.0,2023-08-23 22:34:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1694538401695805441/vid/1080x1920/K4PGs7sbMm7PfKzL.mp4?tag=16,JoeBiden
1694523163387019283,"Climate change is real, by the way.",en,Tweet,702,173927,26693,31110,25586745.0,2023-08-23 21:32:59,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1694473364822179890,"Bidenomics is anchored in what’s always worked best for our country: investing in Americans. When we invest in ourselves and strengthen the middle class, we see stronger economic growth that benefits everybody. https://t.co/cfZyk3AZzE",en,Tweet,35,11602,2631,5041,1270439.0,2023-08-23 18:15:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4P6h0zW4AAInA-.jpg,JoeBiden
1694433598978318692,"Last summer, I signed the Bipartisan Safer Communities Act—the most significant gun legislation in 30 years. It closes the ""boyfriend loophole,"" supports red flag laws, requires young people ages 18 to 21 to undergo enhanced background checks, and more.

It will save lives. https://t.co/A2nfLeVN8O",en,Tweet,31,15607,3228,3366,1173760.0,2023-08-23 15:37:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4PWXITXEAAZ4vj.jpg,JoeBiden
1694131860127826130,That’s Bidenomics. https://t.co/b6U189I5ax,en,Tweet,64,14157,2904,11965,2333105.0,2023-08-22 19:38:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4LD7oKWoAERSRf.jpg,JoeBiden
1694107327845011856,"From stories of grief, we’ve seen so many stories of hope and heroism, of the aloha spirit. Every emergency responder put their life on the line to save others.

That’s Maui. That’s America. And to the people of Hawai'i, we’re with you for as long as it takes, I promise you. https://t.co/y1qY22V8h9",en,Tweet,26,11416,2270,3302,1185908.0,2023-08-22 18:00:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4KtnpXXcAAe9VU.png,JoeBiden
1694073230351364156,"I’m proud to announce the SAVE plan. It's the most affordable student loan plan ever, reducing the percentage of disposable income you have to pay on your loan.

Education beyond high school should be a ticket to the middle class, not a burden that weighs people down. https://t.co/ocEhppMeWa",en,Tweet,133,12994,3017,4377,1853930.0,2023-08-22 15:45:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F4KOm7mXMAAQ40p.jpg,JoeBiden
1694024193787015499,"The people of Maui have shown incredible courage. 

The country grieves with you, stands with you, and we’ll do everything possible to help you recover, rebuild, and respect culture and traditions when the rebuilding takes place. https://t.co/NhLmS3jQEx",en,Tweet,29,16980,2892,4220,1613329.0,2023-08-22 12:30:15,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,"https://pbs.twimg.com/media/F4Jh_Y1XsA4eb6s.jpg,https://pbs.twimg.com/media/F4JiAmnXsAklnrc.jpg",JoeBiden
1693826583650300127,"We’re in this for as long as it takes.
 
And we’re going to rebuild the way the people of Maui want to rebuild. https://t.co/2klooGQ6qe",en,Retweet,74,23071,3716,5867,2123554.0,2023-08-21 23:25:01,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4GuTHJXYAA46nF.jpg,JoeBiden
1693786318424219715,"The devastation Jill and I saw today was overwhelming.

The country grieves with you, stands with you, and will do everything it takes to recover, rebuild, and respect culture and traditions when the rebuilding takes place. https://t.co/3myqlzgtLU",en,Retweet,51,19107,3567,4315,1964972.0,2023-08-21 20:45:01,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4GJrY3XcAAA992.jpg,JoeBiden
1693624249561329768,"This recovery will be long and challenging.
 
But we’ll continue to be on the ground, providing support to the people of Hawai’i for as long as it takes. https://t.co/mPJK8P0Sh5",en,Retweet,74,15081,4064,2823,1732090.0,2023-08-21 10:01:01,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/F4D2RupWoAAFU-1.jpg,JoeBiden
1693450359065170055,"As soon as Tropical Storm Hilary’s path became clear, my Administration took immediate action to prepare: deploying personnel and supplies, and planning rapid response and search-and-rescue efforts.

My Administration stands ready to provide additional assistance and will continue coordinating with California, Nevada, and Arizona. We will also continue monitoring the Southern California earthquake and any resulting impacts.",en,Retweet,43,20022,3829,3157,2454934.0,2023-08-20 22:30:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,JoeBiden
1693356480097833234,"The Inflation Reduction Act is delivering for the American people. 

It's lowering costs for families, restoring fairness to the tax code, creating good-paying jobs here in America, addressing the existential threat of the climate crisis, and more.",en,Tweet,28,10449,2211,7009,1426772.0,2023-08-20 16:17:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1693261822902542534,"Three years ago, I accepted the Democratic nomination for president. Since then, we’ve worked to grow our economy, rebuild our infrastructure, and passed some of the most significant legislation of our time.

We've gotten so much done, but we still have more work to do. https://t.co/xV9eztK47u",en,Tweet,171,30440,7561,10495,2020906.0,2023-08-20 10:00:52,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1693261643793186816/vid/1080x1350/6724kCZXPWuyCfsm.mp4?tag=16,JoeBiden
1693022534898164069,"When I think climate, I think jobs—good-paying, union jobs.",en,Tweet,74,13979,1947,8640,2581950.0,2023-08-19 18:10:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1692967568892469376,"This Monday, Jill and I will travel to Maui, meeting directly with survivors, first responders and emergency personnel, and state and local officials.

To the people of Hawai'i: our entire nation stands with you in this time of grief and recovery.",en,Retweet,63,21193,3176,9417,3550426.0,2023-08-19 14:31:36,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,,,JoeBiden
1692974736643395710,"We have more work to do, but inflation is down to 3.2%—the lowest point in two years.",en,Tweet,54,18185,2951,8869,2454412.0,2023-08-19 15:00:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1692936993062203721,There’s a lot more work to do to keep our communities and kids safe. Vice President @KamalaHarris and I won’t stop fighting to end the scourge of gun violence. https://t.co/ErI9wDSh4J,en,Tweet,33,9196,2159,4945,1034401.0,2023-08-19 12:30:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F36FNNlXcAA3B1i.jpg,JoeBiden
1692553186102378962,"My Administration's whole-of-government response to the Maui wildfires will continue as long as it takes.
 
Residents can apply for FEMA assistance by:
- Visiting https://t.co/swj8W7NBov
- Calling 1-800-621-3362
- Using the FEMA app https://t.co/o3WiuodSO9",en,Retweet,31,6010,1791,2373,1227761.0,2023-08-18 11:05:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,http://DisasterAssistance.gov,photo,https://pbs.twimg.com/media/F30g2XcWMAAjwcI.jpg,JoeBiden
1692630199622341111,"Bidenomics is about growing the economy by strengthening the middle class and making things in America again.

It’s a stark contrast to MAGA Republicans who are only focused on corporate profits.",en,Tweet,38,9320,1875,8258,1455701.0,2023-08-18 16:11:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1692543124080369848,"Today, on the anniversary of the 19th Amendment, we celebrate the women who fought for the right to vote and continue to fight for that sacred right to vote and have that vote counted.
https://t.co/p86C5VMr0f",en,Tweet,69,18350,5005,3306,1219822.0,2023-08-18 10:25:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1692533066068086784/vid/1080x1920/pJu6vGQXbGNEY50g.mp4?tag=16,JoeBiden
1692534372157497560,"I've ordered all available federal assets on Hawai'i, including the U.S. Coast Guard, Navy Third Fleet, U.S. Army, and FEMA search and rescue teams to assist emergency response.

We’re working around the clock to surge resources and personnel, and get residents the aid they need.",en,Retweet,128,22807,4607,13118,3606545.0,2023-08-18 09:50:14,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,,,JoeBiden
1692310369589465154,"Because of the Inflation Reduction Act, we’re taking life-saving steps to reduce health care costs and lock in place lower health care premiums for millions of American families—saving them an average of $800 a year.",en,Tweet,19,6080,1225,3140,791456.0,2023-08-17 19:00:08,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1692267557464555975,"Since I've been in office, I've signed more executive actions to reduce gun violence than any of my predecessors. 

Earlier this year, I signed an executive order to ramp up our efforts to hold the gun industry accountable, keep firearms out of dangerous hands, and more.",en,Tweet,27,13195,2393,8221,1390038.0,2023-08-17 16:10:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1692177091477811271,"Ron Johnson thinks outsourcing manufacturing jobs is a great thing, I believe it’s time to build American products in America—and that’s what we’re doing. https://t.co/JSdtZHv0hf",en,Tweet,38,11101,2926,2917,944390.0,2023-08-17 10:10:32,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1692176963291791360/vid/1080x1920/iFzNs0H9C0ki8jZI.mp4?tag=16,JoeBiden
1691979407554904325,"Our prayers are with the people of Hawai’i – but not just our prayers.
 
Every asset they need will be there for them.",en,Retweet,81,36752,4468,8476,3551841.0,2023-08-16 21:05:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,,,JoeBiden
1691967968941371394,"The last guy talked about infrastructure week. Well, now we’re in an infrastructure decade. https://t.co/DPr11Vdel1",en,Tweet,35,10660,2602,1949,1076394.0,2023-08-16 20:19:33,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1691967830755864576/vid/1080x1920/-bzhbJAy3U6Yh5CQ.mp4?tag=16,JoeBiden
1691938134370517178,"Republicans passed  a $2 trillion tax giveaway for the wealthiest Americans and biggest corporations.

Under the Inflation Reduction Act, we kept my commitment: No one earning less than $400,000 a year will pay a single penny more in federal taxes.",en,Tweet,58,14329,3702,6002,1361214.0,2023-08-16 18:21:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1691920792521409011,And we’re not done yet. https://t.co/XzZ49VixbG,en,Tweet,29,6990,1682,2877,821020.0,2023-08-16 17:12:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3ro-i4WkAAG1H_.jpg,JoeBiden
1691888819438518599,"Under the Inflation Reduction Act, folks on Medicare—no matter how many prescriptions they have—pay no more than $2,000 a year for their medication.

This is a game-changer for American families.",en,Tweet,19,5471,1199,1136,622697.0,2023-08-16 15:05:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1691857414159564841,"We are creating thousands of good-paying, clean energy manufacturing jobs, making a historic investment in combating climate change, and reducing 1 billion tons of carbon emissions by 2030 through the Inflation Reduction Act.",en,Tweet,24,6080,1207,1780,677585.0,2023-08-16 13:00:15,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1691827276256624758,"Thanks to the Inflation Reduction Act, we capped the cost of insulin for seniors at $35 a month. 

MAGA Republicans want to repeal it. https://t.co/LQ4W5SIYKx",en,Tweet,77,25427,4947,5889,1992484.0,2023-08-16 11:00:29,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3qT7MMWMAITJjf.jpg,JoeBiden
1691804694677540939,"In the year since I signed the Inflation Reduction Act into law, we brought down inflation, lowered energy and health care costs, and made corporations pay their fair share.

We’re just getting started. https://t.co/lJI6vYcKhd",en,Tweet,53,12300,2693,8992,1910252.0,2023-08-16 09:30:46,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1691804515236810752/vid/1080x1920/2FRuDjIUidpx0Z4L.mp4?tag=16,JoeBiden
1691508210346106895,"I just got off the phone with @GovJoshGreenMD – following a call with @FEMA_Deanne – to discuss Hawai'i's recovery after the deadliest wildfire in a century that has claimed 99 lives.

I reassured the Governor that Hawai'i will continue to have everything it needs from the federal government, and directed Administrator Criswell to keep surging resources and personnel as long as it takes.

Every asset they need will be there for them.",en,Retweet,98,17946,3753,6535,3231775.0,2023-08-15 13:52:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F3lw-3gWIBYXAiK.jpg,JoeBiden
1691185676274814977,"We’ve taken unprecedented action to combat the climate crisis. Just last year, I signed the largest climate bill in history. These investments in our planet and the American people make our nation more resilient.

MAGA extremists in Congress are trying to undo it all.",en,Tweet,32,9069,2128,5549,1211479.0,2023-08-14 16:31:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1691147764778807317,"You’ve paid into Social Security and Medicare from the first paycheck you ever earned.  

MAGA Republicans want to cut both programs. I will protect them. https://t.co/pMI5QkrStb",en,Tweet,70,22814,6726,10094,1676260.0,2023-08-14 14:00:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3gp6avWMAc3JR3.jpg,JoeBiden
1691117575793750017,"America’s natural wonders are our nation’s heart and soul. 

From day one, I’ve taken historic steps to conserve our national treasures. I made a commitment to conserve 30% of all our nation's lands and waters by 2030, and we're on our way.",en,Tweet,20,6776,1128,1635,804458.0,2023-08-14 12:00:24,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1691087495973216256,"It's been 88 years since Social Security was signed into law—bringing greater dignity, peace of mind, and freedom to America's seniors and families. 

Even as MAGA Republicans attack these essential programs, we remain committed to protecting them. https://t.co/nAzoLJ9a5M",en,Tweet,122,14435,4664,3247,1238673.0,2023-08-14 10:00:52,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1691087410023546882/vid/1080x1350/7OSNvNf6uoYDG1bt.mp4?tag=16,JoeBiden
1690865107885056000,American manufacturing is back—thanks to Bidenomics. https://t.co/myer8a0SSO,en,Tweet,147,13644,2602,6518,4126578.0,2023-08-13 19:17:11,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1690865064318836736/vid/1080x1080/A5NK-thzUdur4q7c.mp4?tag=16,JoeBiden
1690744081029218304,"Vice President @KamalaHarris and I will continue leading the fight to protect a woman’s right to choose, but Congress must do more. https://t.co/HGpDP0VOTV",en,Tweet,46,18862,3291,4474,2439738.0,2023-08-13 11:16:16,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1690744016596291585/vid/1080x1080/QkKcwn7pYwMrVkSO.mp4?tag=16,JoeBiden
1690458825109704704,"It is within our power to once again ban assault weapons and high-capacity magazines, to require safe storage of guns, to end gun manufacturers’ immunity from liability, and to enact universal background checks. https://t.co/bbfRnHK02H",en,Tweet,107,36214,6940,13656,3663267.0,2023-08-12 16:22:45,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3W3VvnWAAA2kcz.png,JoeBiden
1690422924648288257,"Unemployment remains near record lows, a higher share of working-age Americans are working now than in 20 years, and real wages for the average American worker are growing and are higher than before the pandemic—with lower-wage workers seeing the largest gains.",en,Tweet,18,8251,1707,2940,1117690.0,2023-08-12 14:00:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1690392974662799360,It’s time. https://t.co/MlfCZTeUin,en,Tweet,290,63860,9036,13150,5169332.0,2023-08-12 12:01:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3V7b2SWUAEosS0.png,JoeBiden
1690143670568386563,".@KamalaHarris and I are humbled to earn the historic, unified endorsement from some of the country’s leading gun violence prevention groups. https://t.co/gauNhzICxn",en,Tweet,29,6243,1427,1650,1132309.0,2023-08-11 19:30:27,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1690143564083105792/vid/1080x1920/fgGUPqewKuDvfr9g.mp4?tag=16,JoeBiden
1690129488544223232,"I'm proud to have earned the support of groups tirelessly fighting gun violence across the country. 

Vice President @KamalaHarris and I are ready to finish the job and keep our communities safe. https://t.co/j5Kkv8stL3",en,Tweet,21,7843,1398,2309,858144.0,2023-08-11 18:34:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/F3SLy75WMAAX0V-.jpg,JoeBiden
