tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,screen_name
1640515719896141826,Man that's SIMPLY INSANE!!!! 🤣🤣🤣🤣🤣🤣🤣🤣🤣,en,Tweet,1282,198977,12212,1289,20270237.0,2023-03-27 20:46:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1640512285465800706,LETS GO BRONNY!! ⬆️⬆️ and Away,en,Tweet,23,17199,678,232,1871380.0,2023-03-27 20:33:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1640511857785180162,It’s cool. Should have been 10s across the board! For sure. Hahaha,en,Tweet,42,21749,682,347,4293833.0,2023-03-27 20:31:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1640362677062213633,@CuffsTheLegend Haha! But FR She's so COLD!!!!!!! SHEESH,en,Reply,26,7376,250,110,948390.0,2023-03-27 10:38:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1639495665838624768,Let’s Gooooooooooooooo!!!! 🗣️🗣️🗣️🗣️ #LakeShow,en,Tweet,137,61190,4626,913,6278606.0,2023-03-25 01:13:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LakeShow,,,,KingJames
1639378165947850752,I love seeing athletes representing like this.  We all got you @gohaamm. #Striveforgreatness🚀🤎👑,en,Tweet,30,4203,329,159,2489180.0,2023-03-24 17:26:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Striveforgreatness,,,,KingJames
1638973233797160966,"There wasn’t an evaluation today and there hasn’t been any target date for my return. I’m just working around the clock, every day(3X a day) to give myself to best chance of coming back full strength whenever that is. God bless y’all sources. 🤦🏾‍♂️ I speak for myself!",en,Tweet,289,83091,7039,2233,8379244.0,2023-03-23 14:37:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1638307975722074112,🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🕊️🕊️,art,Tweet,94,52587,1886,453,5450411.0,2023-03-21 18:33:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1637667082631544833,AR YOU A BAD MUTHA...SHUT YO MOUTH!!! You toooooo TOUGH!!  🔥🔥🔥🫡👑,en,Tweet,290,80856,6724,1073,8198891.0,2023-03-20 00:07:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1635791378113347587,You go girl!! Keep shining and rising Queen!! 👏🏾👏🏾👏🏾👏🏾✨✨✨🤎🤎🤎https://t.co/PY6I2ByQ9i,en,Tweet,170,24611,1360,523,2417157.0,2023-03-14 19:53:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.vogue.com/article/savannah-james-beauty-hair-journey-evolution,,,KingJames
1634767670871728134,🧑🏽‍🍳,art,Tweet,224,58517,4960,1099,5932251.0,2023-03-11 23:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1634430652497154048,🗣️🗣️🗣️🗣️🗣️ Man I love this team!!! #Lakeshow,en,Tweet,264,103287,14678,2313,7729004.0,2023-03-11 00:46:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Lakeshow,,,,KingJames
1634356764048244736,@LegionHoops HANDS DOWN!!!!!! Mike Brown got them boys hoopin hoopin!! 🫡,en,Reply,89,32864,1233,304,1846022.0,2023-03-10 19:53:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1633858719623544832,"The LeBron James Family Foundation partnered with Starbucks to open a community store inside the foundation’s upcoming House Three Thirty, helping I PROMISE students and families acquire job training experience. https://t.co/DN7QFfdOe3",en,Retweet,16,2511,397,96,1066833.0,2023-03-09 10:54:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://fox8.com/news/lebron-james-family-foundation-starbucks-open-community-store-inside-house-three-thirty/,,,KingJames
1633860239312445440,What started out in the digital world has come to life in the physical world. The “FaZe Clan” Nike LeBron 20 NXXT Gen just dropped: https://t.co/1TaG5kmVym https://t.co/sneXfijeYQ,en,Retweet,19,1709,160,60,916119.0,2023-03-09 11:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://slam.ly/fazenxxtgen,photo,"https://pbs.twimg.com/media/FqyjOfuWAAIqKv6.jpg,https://pbs.twimg.com/media/FqyjOfvXgAIE9_f.jpg",KingJames
1633338754458083329,YESSIR!!!!! #LakeShow  @AntDavis23 you’re a ANIMAL!!! 😤😤😤,en,Tweet,117,78128,9189,1117,3958920.0,2023-03-08 00:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LakeShow,,,,KingJames
1632965108069699584,Man Bronny definitely better than some of these cats I've been watching on league pass today.  Shit lightweight hilarious 🤣🤣🤣🤣,en,Tweet,1423,124221,8570,4053,27274123.0,2023-03-06 23:43:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1632526429324996608,YESSIR #Lakeshow !!!!!  W,en,Tweet,51,42040,3690,565,2981906.0,2023-03-05 18:40:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Lakeshow,,,,KingJames
1632413544842149890,Just woke up from having a dream that MJ and I was shooting the sh*+ back and forth at the Men's National Championship game between North Carolina/Duke! Great vibes and EPIC CLASSIC GAME! It was a tie game/94-94/5 secs left/NC with the ball. My ass would wake up to use the,en,Tweet,1528,104064,4765,3714,21450363.0,2023-03-05 11:11:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1632413546649714699,bathroom right before seeing the ending of the game. 🤦🏾‍♂️. Happens all the time. Never get to the end. Anyways felt real as hell. Lol. Gm everyone 😁,en,Reply,166,52675,1551,1183,3516863.0,2023-03-05 11:11:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1632413544842149890,Just woke up from having a dream that MJ and I was shooting the sh*+ back and forth at the Men's National Championship game between North Carolina/Duke! Great vibes and EPIC CLASSIC GAME! It was a tie game/94-94/5 secs left/NC with the ball. My ass would wake up to use the,en,Tweet,1528,104064,4765,3714,21450363.0,2023-03-05 11:11:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1631912562605588480,🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️!!! AT ITS HIGHEST ORDER!! 🫡 @jonstewart,en,Tweet,877,46952,4332,1318,8562751.0,2023-03-04 02:00:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1631770659775987714,My wishes for a speedy recovery to one of the best in the business @JeffZillgitt.  The game ain’t the same with both is us out. But I know you’ll beat me back out there and inspire me to get back right then and there! 🙏🏾,en,Tweet,40,8221,397,293,2587597.0,2023-03-03 16:36:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1631520078729732097,Bronny you were SPECIAL tonight kid!! Keep going! 🙏🏾🫡✊🏾🤎🫅🏾 #AlwaysProudDad,en,Tweet,46,34192,1195,419,2668889.0,2023-03-03 00:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AlwaysProudDad,,,,KingJames
1631138818584883202,Great Win Fellas!! #LakeShow,en,Tweet,66,46523,3839,751,3517234.0,2023-03-01 22:46:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LakeShow,,,,KingJames
1630796738331045888,Naiz Reid got toooo much game!!,en,Tweet,135,18795,1697,773,4076902.0,2023-03-01 00:06:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1630276444663185414,👀 Let’s go!!! @PlayStation #PlayStationPlaymaker 🎮 🚀 #ad,en,Tweet,35,6551,435,280,2891664.0,2023-02-27 13:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#PlayStationPlaymaker,#ad",,,,KingJames
1630266468750307328,#RufflesPartner How’s Charles going to finally make the Ruffles team and then not choose my chip flavor??? 😒🤦🏾‍♂️ https://t.co/vxappZPeQI,en,Tweet,100,8230,504,323,2150838.0,2023-02-27 12:59:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#RufflesPartner,,video,https://video.twimg.com/ext_tw_video/1630266389641535488/pu/vid/1280x720/IaN5jR3Vr05_V0ur.mp4?tag=12,KingJames
1630062885475893248,⌚️,art,Tweet,153,73056,5169,863,6885345.0,2023-02-26 23:30:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1626270704407838720,"My life’s more than just basketball… because there’s a whole lot more to life! 🙏🏾 With @LIFEWTR, we're hoping others go out &amp; find their passion &amp; purpose like I've found mine. Because to live a meaningful life requires more!! 👑💧 #LifeWTRpartner https://t.co/89RccTH5hP https://t.co/zxpmXALglk",en,Tweet,37,7657,554,550,1848132.0,2023-02-16 12:22:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LifeWTRpartner,http://moretolifewtr.com/lifegrants,video,https://video.twimg.com/ext_tw_video/1626270660334059520/pu/vid/720x900/XlP-Cj9UDamQyJYd.mp4?tag=12,KingJames
1625724306918637568,Yessir!! Congrats Young 🤴🏾Bronny!! Proud of you kid! Keep going #JamesGang👑,en,Tweet,88,45091,1942,562,6733443.0,2023-02-15 00:10:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#JamesGang,,,,KingJames
1624973585399046144,My brother @tkelce CONGRATS!!!!!! 💍💍🙏🏾🫡✊🏾👑,en,Tweet,47,31453,1185,412,2976161.0,2023-02-12 22:27:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1624970194945966085,His hand on his back had no effect on his route! This game was too damn good for that call to dictate the outcome at the end. Damn! By the way I have no horse in the race. Just my professional opinion,en,Tweet,760,187674,20590,9889,16993750.0,2023-02-12 22:14:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1624968920523509762,Sorry but I don’t like that call! Not for the Super Bowl man! 🤦🏾‍♂️,en,Tweet,439,165604,18432,4577,13116429.0,2023-02-12 22:09:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1624945208084533249,Rih got so many killer tracks!!!! 🔥🔥🔥🔥🔥🔥🔥🔥. 👏🏾👏🏾👏🏾👏🏾👏🏾♦️,en,Tweet,550,153276,16051,1882,19523809.0,2023-02-12 20:35:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1624629276220997632,Yessir!! Great team win tonight fellas! #LakeShow,en,Tweet,114,71566,4918,1178,5604218.0,2023-02-11 23:39:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LakeShow,,,,KingJames
1624137972139581441,@RomeTrav @4cast4you @stvmirish @DruOnDemand @SianCotton85 @STVMAthletics Me too! Lol. This our sophomore year??,en,Reply,1,151,11,16,20787.0,2023-02-10 15:07:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1622394143912919041,Maybe It’s Me,en,Tweet,10755,451194,69183,20348,144182794.0,2023-02-05 19:38:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1622353551761756160,@CuffsTheLegend FACTS!!! Plenty of game and she from the crib. Right down the highway from my city. She so TOUGH!!,en,Reply,20,6966,137,272,2521027.0,2023-02-05 16:56:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1621887391790256132,LOADING.......🤴🏾,en,Tweet,329,105173,4602,1328,17369593.0,2023-02-04 10:04:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1621628645721755650,👀👑,art,Tweet,678,250919,21728,7181,33837571.0,2023-02-03 16:56:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619898296650338305,Happy for my DOG @tkelce!!! Go get another one CHAMP!! 🫡🤎👑,en,Tweet,93,42549,2154,993,5450551.0,2023-01-29 22:20:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619782632073732096,🤦🏾‍♂️!!! I don’t understand. I truly don’t,en,Tweet,917,165135,17028,7572,25677987.0,2023-01-29 14:40:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619585191055618049,That one hurt BIG TIME!!! I don't understand,en,Tweet,646,226372,17713,9353,21621442.0,2023-01-29 01:36:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619105649962668033,"#TyreNichols family asked this be the video we share of him.

Watch it &amp; know Tyre, like all our loved ones, deserved to live a long beautiful life free from state sanctioned murder. For Black &amp; brown folks around the US, police violence is the greatest threat to that future.",en,Retweet,136,10308,3352,223,2986181.0,2023-01-27 17:50:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#TyreNichols,,,,KingJames
1619143671303266304,WE ARE OUR OWN WORSE ENEMY!!!,en,Tweet,828,131182,17533,5946,27098067.0,2023-01-27 20:21:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619127332249427968,TOO FACTUAL!!!,en,Tweet,59,6523,481,633,4143126.0,2023-01-27 19:16:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1619038393585004548,Let's Go!!! Can't wait to go back to Dubai and sip some of that great spirit 🥃🥃!!,en,Tweet,6,2936,178,182,2137717.0,2023-01-27 13:23:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1618790066624827392,@jerreau 👀👀👀👀👀,qme,Reply,3,2163,35,57,924470.0,2023-01-26 20:56:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1618643795524096000,YNWA❤️👑,cy,Tweet,106,51225,3104,686,7711512.0,2023-01-26 11:15:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1618368749350031361,"Looks like we’ll have another McDonald’s All-American to add to the @KingJames Museum at House Three Thirty! 🍔👑 We’re so proud of you, Bronny. Congratulations! 👏💚 https://t.co/ydpCdBu25F",en,Retweet,17,4008,324,99,624480.0,2023-01-25 17:02:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FnWZzEFXgAEWbdY.jpg,https://pbs.twimg.com/media/FnWZzEiWYAE_Xa0.jpg",KingJames
1618131779088707585,👽,art,Tweet,146,63876,3813,1768,8219071.0,2023-01-25 01:20:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1618053993233780736,MY GOODNESS!!!!! STRAIGHT KILLER!! THAT'S INSANE,en,Tweet,116,21447,1261,263,4476419.0,2023-01-24 20:11:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1617313084829499393,Both of these defenses are SUPER ELITE!!!!,en,Tweet,36,27294,948,667,5078287.0,2023-01-22 19:07:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1616975973819510785,Yeah like they were saying. Anybody would look great at QB for the Eagles.. yeah ooook. HATERS MAN!! Jalen Hurts is SPECIAL. 🤡’s,en,Tweet,265,64410,9070,1863,7076964.0,2023-01-21 20:48:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1616927109842362368,@CuffsTheLegend 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣. I was laughing out loud fr fr at that,en,Reply,13,7103,123,125,1295353.0,2023-01-21 17:33:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1616255658013396993,Make a Play  (M.A.P),en,Tweet,93,18136,982,667,4379604.0,2023-01-19 21:05:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1616183145740763137,He's SIMPLY a GREAT ALL-AROUND PLAYER but most importantly The GREATEST KID EVER!!! Oh and he's a PRO too! 😁,en,Tweet,408,83347,4041,1015,14386734.0,2023-01-19 16:17:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1616135638067351560,@kylekuzma 🙏🏾. We working over here my brother! The kid is SPECIAL! 🫡,en,Reply,16,15737,235,129,1383618.0,2023-01-19 13:08:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1615447258518159364,Got something on the horizon with @lifewtr for ya’ll! 🙏🏾💧👑 #LifeWTRpartner https://t.co/zHfEUor7mj,en,Tweet,25,15458,692,535,2035584.0,2023-01-17 15:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LifeWTRpartner,,photo,https://pbs.twimg.com/media/Fms4t-wacAAUCIl.jpg,KingJames
1615078654689804289,"And all year they keep telling me to my face on the court, “I didn’t see it” or “It wasn’t a foul”. It’s not making sense to me seriously! Frustrating as hell man! Anyways keep going Squad! 💜💛👑",en,Tweet,268,34294,4410,1375,8144271.0,2023-01-16 15:08:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1614774815357014016,🔥🔥🔥🔥🔥🔥🔥🔥!! 🫡 @saquon! That boy so COLD!!!,en,Tweet,62,22878,1547,242,4098996.0,2023-01-15 19:01:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1614409353309851648,PURDY GOT GAME!!!!!!!!!,en,Tweet,163,70776,8396,1347,8078021.0,2023-01-14 18:49:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1614398590507708416,🙏🏾👑🍀,art,Tweet,7,3184,183,167,1862386.0,2023-01-14 18:06:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1613646901781626880,Major S/O to my brother Kevin Warren on being name the President &amp; CEO of the Chicago Bears! Amazing my guy! Best of luck 🙏🏾🫡✊🏾,en,Tweet,26,12226,715,387,2147016.0,2023-01-12 16:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612926626454728704,My fav guy!!!!!! BIG GAME JAMES!! @JamesWorthy42 🫡🙌🏾✊🏾🙏🏾,en,Tweet,38,8374,483,189,2196490.0,2023-01-10 16:37:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612884663785357312,Party of the year at my crib this Friday!! 🤔🤷🏾‍♂️ Actually…. just in theaters. 😜👑 @makespringhill @wbpictures #HouseParty https://t.co/WbZRjEiSq0 https://t.co/Y2FfPmzRlJ,en,Tweet,175,17118,1264,419,2741530.0,2023-01-10 13:50:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#HouseParty,https://www.housepartymovie.com/,video,https://video.twimg.com/ext_tw_video/1612884620084903936/pu/vid/720x720/njAa2wmMYQVXn6gw.mp4?tag=12,KingJames
1612759061531103233,"Landed, hit the road and definitely thought I was back in Ohio. Weather in LA is insane! I’m used to this but I know people here ain’t for sure! Roads is crazy",en,Tweet,70,28589,728,591,4891314.0,2023-01-10 05:31:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612669207803531266,@JimmySpencer Nah Jimmy! You saw the National Championship on Dec. 31st vs my Buckeyes! Same Division!,en,Reply,4,3560,112,88,966185.0,2023-01-09 23:34:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612316129187483648,I LOVE THIS KID SO MUCH!!! SO DOPE. You have a fan in me Jamaal! 🫡,en,Tweet,1406,63902,3364,406,8938010.0,2023-01-09 00:11:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612206818834399235,@CuffsTheLegend Hahahahahaha!!!! AYO chill. 🤷🏾‍♂️,tl,Reply,4,1848,31,53,877363.0,2023-01-08 16:57:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612172257564184576,"Hey Sam actually my patience isn’t waning. You make it sound like I’m frustrated when I’m really not. I told you over and over, my job is focused on the guys in the locker room, my job isn’t the roster. That’s the reality of that conversation. And I said what I said with the",en,Tweet,313,44182,2978,934,11122223.0,2023-01-08 14:39:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1612172261351456769,Upmost respect and calmness cause that’s the mood I’m in! Your welcome! 5 game winning streak. 😉👑,en,Reply,38,27191,1384,454,2049933.0,2023-01-08 14:39:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1611984004085067778,That boy is COLD!!! Keep putting in the work Young 🤴🏾!! #JamesGang👑,en,Tweet,75,25586,1291,292,5648385.0,2023-01-08 02:11:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#JamesGang,,,,KingJames
1611537656005169153,@AstronautKI Insane man!!! Like WTF man. So sad on both accounts. So many questions,en,Reply,2,457,14,21,91750.0,2023-01-06 20:38:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610871747477405697,1 🛑,qst,Tweet,12,13547,489,342,2751214.0,2023-01-05 00:32:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610871720537395200,MENANCE!!!!!!,fr,Tweet,44,21801,1377,326,3844516.0,2023-01-05 00:32:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610871360733196289,Man that’s a CHARGE!!!! 🤦🏾‍♂️,en,Tweet,22,21317,1014,473,3247076.0,2023-01-05 00:30:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610148358076731399,KLAY!!!!!!!!! 🫡,de,Tweet,117,77554,4266,642,7653791.0,2023-01-03 00:37:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610123473786912768,🕷️ you're INSANE!!!!! 👏🏾👏🏾👏🏾👏🏾,en,Tweet,118,87802,3525,704,8906075.0,2023-01-02 22:58:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1610117470186004480,Praying for you kid!!!🙏🏾🙏🏾🙏🏾🙏🏾,en,Tweet,287,132464,10889,864,13107127.0,2023-01-02 22:34:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1609641451272429574,Yessir D Watson!! Another one. That boy getting his rhythm back! #Browns,en,Tweet,479,31310,2288,7318,16442182.0,2023-01-01 15:03:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Browns,,,,KingJames
1609414373352644608,WTF was that!!!!!!,en,Tweet,298,82789,4324,3323,18202892.0,2023-01-01 00:01:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1609411747542335488,No 18 hurts right now! 🤦🏾‍♂️,en,Tweet,13,16244,374,219,3734886.0,2022-12-31 23:50:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1609383027804602368,Beautiful textbook drive CJ!!! TD,en,Tweet,5,11453,382,202,2338095.0,2022-12-31 21:56:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1609372289803468805,1️⃣8️⃣ THAT IS ALL!! 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,en,Tweet,24,23386,962,356,4604982.0,2022-12-31 21:13:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1609362636977618946,🗣️🗣️🗣️🗣️🗣️🗣️🗣️ Let’s go!!! The Best WR in the country! Who cares about your votes!! #18 hit ‘em with “The Silencer” 🤫,en,Tweet,43,24257,1544,724,4312808.0,2022-12-31 20:35:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1608371891726868491,"Bronny James has been 𝙙𝙤𝙢𝙞𝙣𝙖𝙣𝙩 so far this week in Portland at #LSI26, averaging 20.5ppg on an absurd 76.2 FG% (16-21) &amp; 81.8 3FG% (9-11) in just 33 total minutes played through Sierra Canyon’s first two games. He’s also yet to turn the ball over.

Some visual evidence ⤵️ https://t.co/UfmtxY6iaf",en,Retweet,231,15324,1274,224,3538979.0,2022-12-29 02:58:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LSI26,,video,https://video.twimg.com/ext_tw_video/1608371829323993088/pu/vid/720x720/5EUUiMZwNPnvDfrt.mp4?tag=12,KingJames
1608518906901037056,🕊️🕊️🕊️🕊️🕊️🕊️🕊️. Rest in Paradise Jeff! You’ll be missed! My condolences goes out to your loved ones,en,Tweet,20,12981,430,346,2865108.0,2022-12-29 12:42:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1607833692914819072,@KDTrey5 🤣🤣🤣🤣🤣! FACTS,en,Reply,147,69002,1082,322,2886530.0,2022-12-27 15:19:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1607067295947309057,Merry Christmas to everyone! Enjoy 🙏🏾👑,en,Tweet,77,97757,5333,2263,7075960.0,2022-12-25 12:34:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
1606092760879992834,"Fate whispers to the Warrior, You cannot survive the Storm.”  The Warrior whispered back, “I am the Storm….”",en,Tweet,703,46416,5161,2555,11300048.0,2022-12-22 20:02:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,KingJames
